E_eV,f1,f2
42.3999,0.243261,12.0904
42.8884,0.393354,12.7583
43.3825,0.642896,13.2144
43.8822,0.847555,13.6786
44.3877,1.05943,14.1591
44.8991,1.26686,14.6565
45.4163,1.46403,15.2836
45.9395,1.79802,16.0617
46.4687,2.35828,16.8793
47.004,3.10821,17.7118
47.5455,4.45446,18.5526
48.0933,5.90657,18.4717
48.6473,6.96989,18.3911
49.2077,7.98608,18.0511
49.7746,8.76537,17.7042
50.348,9.48068,17.3639
50.928,10.245,17.0227
51.5147,10.9403,16.4395
52.1081,11.4075,15.8763
52.7084,11.7929,15.3324
53.3156,12.0901,14.8071
53.9298,12.3052,14.3174
54.551,12.4872,13.9259
55.1795,12.6756,13.5451
55.8151,12.8472,13.1747
56.4581,13.0006,12.8175
57.1085,13.1428,12.4785
57.7664,13.281,12.1485
58.4318,13.4437,11.8199
59.105,13.5839,11.4127
59.7859,13.6422,11.0195
60.4746,13.6678,10.6399
61.1712,13.656,10.2734
61.8759,13.6,9.92175
62.5887,13.523,9.64809
63.3098,13.4617,9.38197
64.0391,13.3942,9.1232
64.7768,13.3152,8.87157
65.523,13.2159,8.62688
66.2778,13.0865,8.39309
67.0414,12.9479,8.23334
67.8137,12.8356,8.07663
68.5949,12.7233,7.92292
69.3851,12.6064,7.77765
70.1844,12.4893,7.64653
70.9929,12.3721,7.51762
71.8107,12.2433,7.39088
72.638,12.0995,7.27471
73.4748,11.9529,7.19117
74.3212,11.8135,7.10859
75.1774,11.6449,7.02695
76.0434,11.4673,7.00451
76.9194,11.3332,6.99238
77.8055,11.2063,6.98027
78.7018,11.0833,6.96818
79.6085,10.96,6.95612
80.5256,10.8299,6.94407
81.4532,10.6804,6.93204
82.3915,10.5213,6.98358
83.3407,10.3981,7.03958
84.3008,10.2876,7.09602
85.2719,10.1851,7.15291
86.2542,10.0877,7.21026
87.2479,9.99349,7.26806
88.2529,9.9003,7.32633
89.2696,9.80461,7.38507
90.298,9.70163,7.45319
91.3382,9.60398,7.53869
92.3904,9.51863,7.62518
93.4548,9.43655,7.71267
94.5313,9.35655,7.80116
95.6203,9.27712,7.89066
96.7219,9.19649,7.98118
97.8361,9.11257,8.07276
98.9632,9.01369,8.16537
100.103,8.89939,8.27569
101.256,8.79404,8.43439
102.423,8.71421,8.59614
103.603,8.64664,8.761
104.796,8.58856,8.92901
106.003,8.53853,9.10024
107.225,8.49598,9.27477
108.46,8.46045,9.45264
109.709,8.43197,9.63392
110.973,8.41058,9.81868
112.252,8.39702,10.007
113.545,8.39305,10.1974
114.853,8.39553,10.385
116.176,8.40079,10.576
117.514,8.41231,10.7706
118.868,8.43057,10.9687
120.237,8.45655,11.1705
121.622,8.49123,11.376
123.023,8.53626,11.5852
124.441,8.59401,11.7983
125.874,8.66922,12.0154
127.324,8.7859,12.2364
128.791,8.91857,12.3778
130.275,9.00681,12.5204
131.775,9.0897,12.6646
133.293,9.16834,12.8105
134.829,9.24465,12.9581
136.382,9.31979,13.1074
137.953,9.39458,13.2584
139.543,9.46957,13.4111
141.15,9.54523,13.5656
142.776,9.62184,13.7219
144.421,9.69968,13.8799
146.085,9.77883,14.0398
147.767,9.85925,14.2016
149.47,9.93843,14.3652
151.192,10.0194,14.5401
152.933,10.1108,14.7178
154.695,10.2085,14.8976
156.477,10.3136,15.0797
158.28,10.4275,15.2639
160.103,10.56,15.4505
161.947,10.7126,15.6258
163.813,10.8619,15.7579
165.7,10.9919,15.8912
167.609,11.1146,16.0255
169.54,11.2325,16.161
171.493,11.3426,16.2976
173.469,11.447,16.4444
175.467,11.5584,16.6011
177.488,11.6751,16.7594
179.533,11.7954,16.9192
181.601,11.9194,17.0805
183.693,12.0475,17.2433
185.809,12.1811,17.4077
187.95,12.3221,17.5683
190.115,12.463,17.7235
192.305,12.6029,17.8801
194.52,12.7448,18.0381
196.761,12.8898,18.1975
199.028,13.039,18.3583
201.321,13.1944,18.5205
203.64,13.362,18.6842
205.986,13.5468,18.8222
208.359,13.7128,18.9428
210.759,13.8656,19.0642
213.187,14.0114,19.1864
215.643,14.1506,19.3094
218.127,14.2827,19.4332
220.64,14.4061,19.5578
223.182,14.5175,19.6831
225.753,14.6007,19.8093
228.353,14.6416,19.9363
230.984,14.67,20.2227
233.645,14.7792,20.5137
236.336,14.9278,20.8089
239.059,15.1103,21.1084
241.813,15.3324,21.4121
244.599,15.6071,21.7202
247.416,15.9293,21.9287
250.267,16.209,22.1234
253.15,16.4846,22.3198
256.066,16.7662,22.5179
259.016,17.0765,22.7178
262,17.4177,22.8736
265.018,17.7216,22.994
268.071,18.0104,23.115
271.159,18.2928,23.2366
274.283,18.5723,23.3588
277.442,18.8512,23.4817
280.638,19.1313,23.6053
283.871,19.414,23.7295
287.142,19.7011,23.8543
290.449,19.9947,23.9798
293.795,20.2977,24.106
297.18,20.6155,24.2328
300.603,20.9634,24.3603
304.066,21.3572,24.4115
307.569,21.6896,24.4279
311.112,21.9984,24.4443
314.696,22.293,24.4607
318.321,22.577,24.4772
321.988,22.8524,24.4937
325.698,23.1201,24.5101
329.45,23.3801,24.5266
333.245,23.6309,24.5463
337.084,23.8792,24.573
340.967,24.1269,24.5997
344.895,24.3718,24.6265
348.868,24.6131,24.6533
352.887,24.85,24.6801
356.952,25.0814,24.7069
361.064,25.3046,24.7338
365.224,25.5089,24.7607
369.431,25.7041,24.8311
373.687,25.9218,24.9045
377.992,26.1434,24.9782
382.346,26.3632,25.052
386.751,26.5753,25.1261
391.206,26.7208,25.2005
395.713,26.7811,25.4144
400.271,27.047,25.8421
404.882,27.5583,26.2769
409.547,28.3069,26.3269
414.265,28.8165,26.2439
419.037,29.2502,26.1612
423.864,29.6433,26.0787
428.747,30.0097,25.9965
433.686,30.3564,25.9146
438.682,30.6875,25.8329
443.736,31.0057,25.7515
448.848,31.3127,25.6704
454.018,31.6098,25.5895
459.248,31.8972,25.5088
464.539,32.1747,25.4284
469.89,32.4346,25.3483
475.303,32.6748,25.2949
480.779,32.9376,25.2547
486.317,33.2065,25.2144
491.92,33.4793,25.1743
497.587,33.7556,25.1342
503.319,34.0362,25.0942
509.117,34.3224,25.0542
514.982,34.6197,25.0143
520.915,34.936,24.9745
526.915,35.2622,24.8767
532.985,35.5566,24.7719
539.125,35.8371,24.6677
545.336,36.1082,24.5638
551.618,36.3715,24.4604
557.973,36.6269,24.3574
564.401,36.8611,24.2549
570.903,37.0639,24.1849
577.479,37.3334,24.1932
584.132,37.6968,24.1734
590.861,38.048,24.0166
597.668,38.3471,23.8608
604.553,38.6254,23.706
611.517,38.891,23.5522
618.562,39.1483,23.3993
625.688,39.4008,23.2474
632.895,39.6506,23.0883
640.186,39.8938,22.9284
647.561,40.1338,22.753
655.021,40.3536,22.5734
662.567,40.5593,22.3951
670.199,40.7491,22.2182
677.92,40.915,22.0642
685.73,41.0987,21.9323
693.629,41.2928,21.802
701.62,41.4992,21.6734
709.702,41.7282,21.5278
717.878,41.9397,21.3478
726.148,42.132,21.1694
734.513,42.3142,20.9923
742.975,42.4891,20.8167
751.534,42.6583,20.6425
760.191,42.8231,20.4697
768.949,42.984,20.2963
777.807,43.1425,20.1243
786.767,43.2977,19.9448
795.831,43.443,19.7654
804.998,43.5819,19.5875
814.272,43.7154,19.411
823.652,43.8443,19.2362
833.141,43.9697,19.0629
842.738,44.0926,18.8896
852.447,44.2111,18.7163
862.267,44.3277,18.5416
872.2,44.4368,18.365
882.248,44.5402,18.1901
892.411,44.6391,18.0167
902.692,44.7344,17.845
913.091,44.8279,17.6749
923.609,44.9223,17.5056
934.249,45.0119,17.3248
945.012,45.0937,17.1459
955.898,45.1683,16.9626
966.91,45.2344,16.7813
978.049,45.2942,16.6018
989.316,45.3486,16.4242
1000.71,45.3985,16.247
1012.24,45.444,16.0714
1023.9,45.4863,15.8919
1035.7,45.5193,15.7118
1047.63,45.5467,15.5307
1059.7,45.5638,15.3493
1071.9,45.5727,15.17
1084.25,45.574,14.9926
1096.74,45.5681,14.8173
1109.38,45.5549,14.6439
1122.16,45.5345,14.4725
1135.08,45.5068,14.3031
1148.16,45.472,14.1356
1161.39,45.4298,13.9699
1174.77,45.3801,13.8061
1188.3,45.3227,13.6439
1201.99,45.2573,13.4836
1215.84,45.1841,13.3252
1229.84,45.1038,13.1687
1244.01,45.0159,13.0106
1258.34,44.9183,12.8534
1272.84,44.8118,12.6917
1287.5,44.6885,12.5291
1302.33,44.5502,12.3684
1317.33,44.3971,12.2097
1332.51,44.2289,12.053
1347.86,44.0447,11.8982
1363.39,43.8434,11.7454
1379.09,43.6237,11.5944
1394.98,43.3839,11.4453
1411.05,43.1224,11.2981
1427.31,42.8372,11.1528
1443.75,42.5253,11.0089
1460.38,42.1839,10.8668
1477.2,41.8092,10.7258
1494.22,41.3968,10.5866
1511.43,40.9403,10.4461
1528.85,40.4309,10.3072
1546.46,39.8605,10.17
1564.27,39.2175,10.0347
1582.29,38.4865,9.90113
1600.52,37.646,9.7693
1618.96,36.6657,9.63913
1637.61,35.4997,9.51062
1656.47,34.0753,9.38385
1675.56,32.2637,9.2588
1694.86,29.799,9.13522
1714.38,25.9341,9.01297
1734.13,12.4795,8.89234
1735,4.43406,8.8871
1735.2,4.34583,19.7275
1754.11,19.3098,23.2486
1774.32,20.484,27.6549
1794.76,22.3289,32.8964
1815.43,27.4251,38.977
1836.35,33.1127,38.3362
1857.5,36.6804,37.7059
1878.9,39.1515,37.0859
1900.54,41.1572,36.476
1922.44,42.8348,35.8757
1944.58,44.2668,35.285
1966.98,45.5046,34.7041
1989.64,46.5808,34.1326
2012.57,47.5163,33.5744
2035.75,48.3334,33.0253
2059.2,49.0286,32.4813
2082.92,49.6004,31.9464
2106.92,50.0333,31.4199
2131.19,50.2847,30.9018
2155.74,50.2401,30.3931
2180.57,49.0156,29.8919
2193.9,42.3456,29.6287
2194.1,42.3655,34.5926
2205.69,49.7927,34.3085
2231.1,52.202,33.699
2256.81,53.5597,33.1006
2282.8,54.5743,32.5128
2309.1,55.3949,31.9348
2335.7,56.0775,31.3677
2362.61,56.6453,30.8114
2389.83,57.1006,30.2647
2417.36,57.4162,29.7272
2445.21,57.4651,29.1996
2468.6,54.4967,28.7681
2468.8,54.5003,30.7128
2473.37,56.9627,30.6264
2501.87,58.6284,30.0973
2530.69,59.42,29.5773
2559.84,60.0195,29.0659
2589.33,60.5091,28.5632
2619.16,60.9106,28.0696
2649.33,61.2195,27.5854
2679.85,61.3774,27.1094
2707.9,59.8663,26.6838
2708.1,59.8761,27.7545
2710.72,60.9486,27.7187
2741.95,62.1392,27.2985
2773.54,62.6984,26.8842
2805.49,63.1557,26.4744
2837.81,63.5608,26.0686
2870.5,63.9304,25.6666
2903.57,64.2725,25.2691
2937.01,64.5919,24.8759
2970.85,64.8915,24.4874
3005.07,65.1743,24.1031
3039.69,65.4403,23.723
3074.71,65.6917,23.3481
3110.13,65.9297,22.9776
3145.96,66.1552,22.6115
3182.2,66.3688,22.2498
3218.86,66.571,21.8926
3255.94,66.7626,21.5402
3293.45,66.9443,21.1924
3331.39,67.1163,20.8494
3369.76,67.2795,20.5112
3408.58,67.4345,20.1777
3447.85,67.5809,19.8479
3487.57,67.7193,19.5231
3527.74,67.8505,19.2031
3568.38,67.9746,18.8872
3609.49,68.0916,18.5759
3651.07,68.2024,18.2691
3693.13,68.3064,17.9664
3735.68,68.4047,17.6686
3778.71,68.497,17.3745
3822.24,68.5834,17.0849
3866.27,68.6648,16.8007
3910.81,68.7416,16.5194
3955.87,68.8126,16.2426
4001.44,68.8791,15.9703
4047.53,68.9411,15.7019
4094.16,68.9988,15.4376
4141.32,69.0521,15.1773
4189.03,69.1013,14.921
4237.29,69.1466,14.6687
4286.1,69.1881,14.4201
4335.48,69.2258,14.1755
4385.42,69.2601,13.9346
4435.94,69.2909,13.6975
4487.04,69.3183,13.464
4538.73,69.3424,13.2343
4591.02,69.3636,13.0084
4643.91,69.3818,12.7858
4697.41,69.397,12.5667
4751.52,69.4093,12.3512
4806.26,69.4189,12.1392
4861.62,69.426,11.9304
4917.63,69.4304,11.7251
4974.28,69.4323,11.523
5031.58,69.4317,11.3241
5089.55,69.4287,11.1285
5148.18,69.4234,10.9362
5207.48,69.4158,10.7468
5267.47,69.406,10.5606
5328.16,69.3941,10.3774
5389.54,69.38,10.1972
5451.62,69.3638,10.0201
5514.42,69.3456,9.84582
5577.95,69.3255,9.67444
5642.21,69.3033,9.50559
5707.21,69.279,9.33983
5772.95,69.2528,9.17672
5839.46,69.2247,9.01646
5906.73,69.1948,8.85882
5974.77,69.1629,8.70371
6043.6,69.1291,8.55123
6113.22,69.0933,8.40124
6183.64,69.0556,8.25399
6254.88,69.016,8.10896
6326.94,68.9744,7.96662
6399.82,68.9309,7.82658
6473.55,68.8854,7.68887
6548.12,68.8378,7.55349
6623.55,68.7881,7.42044
6699.86,68.7363,7.28965
6777.04,68.6823,7.16107
6855.11,68.6258,7.0345
6934.08,68.5669,6.9103
7013.96,68.5057,6.78833
7094.76,68.4419,6.66824
7176.49,68.3752,6.55019
7259.16,68.3056,6.43427
7342.79,68.2331,6.32037
7427.38,68.1573,6.20836
7512.94,68.0779,6.09817
7599.49,67.9948,5.99003
7687.03,67.9077,5.8838
7775.59,67.8163,5.77926
7865.16,67.72,5.6765
7955.77,67.6184,5.5756
8047.42,67.5111,5.47647
8140.12,67.3973,5.37908
8233.9,67.2765,5.28341
8328.75,67.1477,5.18932
8424.7,67.0098,5.09693
8521.75,66.8613,5.00586
8619.92,66.7005,4.91645
8719.22,66.5254,4.82884
8819.66,66.3338,4.74272
8921.26,66.1215,4.6578
9024.04,65.8837,4.57459
9127.99,65.6139,4.49281
9233.15,65.302,4.41238
9339.51,64.9325,4.33356
9447.1,64.4791,4.2558
9555.93,63.8916,4.17949
9666.01,63.0557,4.10462
9777.37,61.5858,4.031
9881,47.3829,3.96439
9881.2,47.3837,10.4203
9890,56.6306,10.4033
10000,62.0073,10.1947
10112,63.3537,9.9888
10224,64.1083,9.78596
10339,64.6065,9.5888
10454,64.9349,9.39426
10571,65.1373,9.20438
10688,65.2216,9.01762
10808,65.1734,8.83581
10928,64.9286,8.65618
11053.9,64.1464,8.47546
11136,57.0258,8.36068
11136.2,57.0264,11.7584
11181.2,63.7156,11.6694
11310,65.3009,11.4203
11440.3,65.932,11.1765
11572.1,66.2804,10.9379
11681.4,63.7684,10.7459
11681.6,63.7702,12.0811
11705.4,65.9544,12.0469
11840.3,67.0982,11.8569
11976.7,67.6804,11.6686
12114.6,68.129,11.4821
12254.2,68.5055,11.2973
12395.4,68.8337,11.1144
12538.2,69.1259,10.9333
12682.6,69.3895,10.7541
12828.7,69.6297,10.5769
12976.5,69.85,10.4016
13126,70.053,10.2283
13277.2,70.2411,10.057
13430.1,70.4157,9.88765
13584.9,70.5783,9.72037
13741.3,70.73,9.55514
13899.6,70.8719,9.39196
14059.8,71.0046,9.23084
14221.7,71.1291,9.07179
14385.6,71.2457,8.91481
14551.3,71.3552,8.75991
14718.9,71.458,8.60709
14888.5,71.5546,8.45634
15060,71.6453,8.30767
15233.5,71.7306,8.16107
15409,71.8107,8.01653
15586.5,71.8859,7.87405
15766,71.9566,7.73363
15947.7,72.0229,7.59525
16131.4,72.0851,7.4589
16317.2,72.1435,7.32458
16505.2,72.1981,7.19227
16695.3,72.2493,7.06196
16887.7,72.2972,6.93364
17082.2,72.3419,6.80728
17279,72.3837,6.68289
17478,72.4225,6.56044
17679.4,72.4587,6.43991
17883,72.4923,6.32129
18089.1,72.5234,6.20457
18297.4,72.5522,6.08972
18508.2,72.5787,5.97673
18721.4,72.6031,5.86557
18937.1,72.6255,5.75624
19155.3,72.6459,5.6487
19375.9,72.6644,5.54295
19599.1,72.6812,5.43896
19824.9,72.6963,5.33671
20053.3,72.7098,5.23619
20284.3,72.7217,5.13736
20518,72.7322,5.04022
20754.3,72.7412,4.94473
20993.4,72.7489,4.85089
21235.3,72.7553,4.75866
21479.9,72.7605,4.66803
21727.4,72.7645,4.57898
21977.7,72.7674,4.49149
22230.8,72.7692,4.40553
22486.9,72.77,4.32108
22746,72.7699,4.23813
23008,72.7688,4.15665
23273.1,72.7668,4.07663
23541.2,72.7639,3.99803
23812.4,72.7603,3.92084
24086.7,72.7559,3.84505
24364.1,72.7507,3.77062
24644.8,72.7448,3.69754
24928.7,72.7383,3.62579
25215.9,72.7311,3.55535
25506.4,72.7233,3.48619
25800.2,72.715,3.41831
26097.4,72.706,3.35167
26398.1,72.6966,3.28626
26702.2,72.6866,3.22207
27009.8,72.6762,3.15906
27320.9,72.6653,3.09722
27635.7,72.654,3.03654
27954,72.6422,2.97699
28276.1,72.63,2.91856
28601.8,72.6175,2.86122
28931.3,72.6046,2.80496
29264.6,72.5914,2.74976
29601.7,72.5778,2.69561
29942.7,72.5639,2.64248
30000,72.5616,2.63371
