PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,46228.5977705553,11431.1353156296,2208.79916896137,NaN,NaN,61743.592292965,132145.023987981,13034.90566176,25969.8627674538,688.437682988248,929.814952970599,151818.69415439,229094.63022537,18889.3842796128,28864.993339719,NaN,NaN
1750,NaN,NaN,36832.3382151474,8770.47554789601,1725.86924352725,NaN,NaN,48472.7568869633,101440.707305207,9886.47529495031,19331.560222572,516.856978219131,718.723805515052,98755.639831387,148488.610440807,12672.3012856922,19328.9178273622,NaN,NaN
2000,NaN,NaN,29962.2388861488,6927.13957674638,1382.51773166439,NaN,NaN,38723.7098592962,79492.0537863505,7681.4752208217,14806.484981251,399.313936372485,568.36783630168,67011.5367303335,100439.891972023,8812.49800667153,13421.6779256508,NaN,NaN
2250,NaN,NaN,24798.8674334405,5600.07380610981,1130.21636340138,NaN,NaN,31405.8871129253,63400.1692003112,6090.27678780572,11610.2184062198,315.817107060851,458.128376766196,47076.3136453967,70360.7460610553,6314.94191069486,9606.19099121589,NaN,NaN
2500,NaN,NaN,20827.6262699733,4614.51300056096,939.717956478223,NaN,NaN,25809.1734606266,51342.8207137879,4912.61817041592,9284.93756055572,254.705468742161,375.307693389847,34044.3577900939,50753.1410341864,4641.71243191186,7053.83360059204,NaN,NaN
2750,NaN,NaN,17712.7601809458,3863.52034069443,792.575083617785,NaN,NaN,21457.8894812426,42136.1456491782,4021.96084983298,7550.68634612289,208.842098328551,311.77745275141,25232.8524438119,37529.4260907882,3487.06862675263,5294.73207426457,NaN,NaN
3000,NaN,NaN,15227.9953232868,3278.77124514884,676.702474630736,NaN,NaN,18025.3931985768,34988.7204415193,3335.62776343003,6229.44628768717,173.680157723763,262.160186226337,19101.1466884003,28348.8324881078,2669.69690856057,4050.78196833437,NaN,NaN
3250,NaN,NaN,13216.5461653775,2815.00358513537,583.924546387928,NaN,NaN,15282.4194629507,29358.0776331352,2798.0165644276,5204.18708459982,146.222731387952,222.795959178909,14727.0497202911,21813.8242778285,2078.07926281795,3151.21784180527,NaN,NaN
3500,NaN,NaN,11567.1265916363,2441.29778029361,508.556170524603,NaN,NaN,13064.8866189502,24864.0992570883,2370.77941675731,4395.73281700918,124.435973837112,191.131518898873,11538.5394305238,17059.5536040969,1641.41891970285,2487.78473305364,NaN,NaN
3750,NaN,NaN,10199.061065485,2135.96647312992,446.548458419193,NaN,NaN,11253.2990811147,21235.153898365,2026.87587894363,3749.16197930594,106.904194602645,165.346587818131,9169.63864072819,13533.8830143489,1313.50542647903,1989.90989974605,NaN,NaN
