PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,18206.4628494876,2741.24296684331,NaN,NaN,NaN,184309.688311571,21710.5061336591,45706.4990431413,1875.9575891762,3107.83201382445,343245.146902195,520147.276762511,42051.7021544907,63697.6877967616,3058.18927364689,NaN
1750,NaN,NaN,46532.6681976812,14221.0428641161,2141.87171486403,NaN,NaN,62956.7538655976,147013.392439037,17110.1739540957,35077.7465517053,1448.81989285105,2404.01049480454,232853.009208648,350661.312058556,29755.1043502171,44780.7139130785,1735.33074530195,NaN
2000,NaN,NaN,38779.7413988789,11398.6004303602,1716.66141648739,NaN,NaN,52495.8140707313,119111.464431197,13736.4931667625,27560.7450367007,1146.84553925291,1903.87060008437,163688.964635436,245177.963991962,21660.6927103439,32421.1450739034,1044.62385365044,NaN
2250,NaN,NaN,32774.4050438595,9329.57570405535,1404.60862061695,NaN,NaN,44225.3013448434,97827.2942163095,11204.0408533729,22084.6444755839,926.46859945908,1537.59905164401,118526.999432894,176695.583341586,16152.6537355244,24063.9899077806,659.702071076014,NaN
2500,NaN,NaN,28033.6133433034,7769.44756883403,1169.14945177836,NaN,NaN,37601.2825968886,81312.6859915014,9264.57309459769,17994.5823756345,761.335538531327,1262.51141376779,87999.6541445117,130637.416878373,12297.0305761933,18245.8214066013,433.464288883956,NaN
2750,NaN,NaN,24229.4081534337,6565.0732564777,987.31624682158,NaN,NaN,32234.0674794421,68305.1945966933,7753.14125991135,14874.0047584344,634.80543685456,1051.43030744601,66749.294193043,98718.8787937403,9531.41668364192,14092.2351693254,294.469675620096,NaN
3000,NaN,NaN,21133.0109798178,5616.66207971936,844.108975963901,NaN,NaN,27839.5244306064,57922.6385516566,6557.14364667561,12448.9224354889,535.984026380008,886.447788287025,51578.1435631575,76022.5198677329,7505.00758816072,11061.4811499836,205.815537048469,NaN
3250,NaN,NaN,18581.0304019077,4856.98094514503,729.403914856388,NaN,NaN,24207.1890500993,49535.9974702389,5597.87485113385,10533.8471851279,457.516062315715,755.411463235102,40506.5297389547,59518.9904909132,5992.18753633164,8807.18781331211,147.42566261027,NaN
3500,NaN,NaN,16454.3422196514,4239.42173988401,636.173568061873,NaN,NaN,21178.9215107058,42688.6099159877,4819.16236157799,9000.01448990416,394.301816098202,649.861537989433,32269.4481612864,47281.0603314474,4843.90612817356,7101.71654865574,107.884310699541,NaN
3750,NaN,NaN,14664.498486682,3730.86791527118,559.419533015196,NaN,NaN,18634.3453592178,37043.53629806,4180.16481412354,7756.0450797902,342.722416322039,563.77571283577,26035.8485351333,38047.6618024085,3959.32853524297,5791.77748007456,80.4477585986763,NaN
