PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,26395.4223126191,7444.00262124231,NaN,NaN,NaN,NaN,26606.3129667934,92196.3145472131,7280.81510534045,21476.5698704569,NaN,NaN,120251.790391317,187287.442204636,152923.869678585,211489.24340696
1750,NaN,NaN,NaN,21903.3501371882,5904.2330425514,NaN,NaN,NaN,NaN,23112.3983625465,75002.6321828066,6034.89041359092,16905.1903385048,NaN,NaN,94011.1525969476,144652.353794037,97431.0119846321,134120.533055821
2000,NaN,NaN,NaN,18459.6779208269,4802.33275999784,NaN,NaN,NaN,NaN,20217.8805155206,61937.1169358273,5075.29359694306,13603.729089464,NaN,NaN,74671.8997814972,113677.422902848,64756.0689717458,88806.1193431545
2250,NaN,NaN,NaN,15762.8958405455,3985.92344535913,NaN,NaN,NaN,NaN,17797.9620974115,51814.9037997406,4321.65712191873,11149.6168810577,NaN,NaN,60143.746210581,90699.8889153088,44573.2569412334,60937.577462821
2500,NaN,NaN,NaN,13612.3760430234,3363.75588224434,NaN,NaN,NaN,NaN,15758.0130688178,43840.2815128078,3719.74967221001,9280.80530103221,NaN,NaN,49044.2009134799,73340.4404466395,31599.1542317464,43087.639667262
2750,NaN,NaN,NaN,11870.4677037113,2878.43020417679,NaN,NaN,NaN,NaN,14025.3496385405,37464.5467681777,3231.94928222566,7828.23302174644,NaN,NaN,40436.1047201562,60011.662880999,22972.512143839,31255.2537444135
3000,NaN,NaN,NaN,10440.2112346,2492.34697242654,NaN,NaN,NaN,NaN,12543.4867951789,32300.4664719357,2831.52201427954,6679.11941089822,NaN,343749.851994211,33670.1520711096,49629.217019219,17067.9800362732,23177.6951554589
3250,NaN,NaN,NaN,9251.73098703651,2180.02693297698,NaN,NaN,NaN,NaN,11268.055283252,28069.1239098138,2499.0670056377,5756.04055313106,189660.800043925,278677.193988455,28287.6150255581,41436.7186103786,12923.8174311019,17521.1613296874
3500,NaN,NaN,NaN,8253.65074242863,1923.69872357564,NaN,NaN,NaN,NaN,10163.8582455906,24565.9418689394,2220.24092176479,5004.50760495693,156402.410643518,228482.066511228,23958.6770668243,34896.5563414337,9950.52803651105,13470.7796669325
3750,NaN,NaN,NaN,7407.52094136018,1710.65539097141,NaN,NaN,NaN,76917.7054855557,9202.72074541743,21638.4130042499,1984.26270138168,4385.32959651571,130224.911234985,189232.670690766,20442.4217038547,29620.1039518326,7775.48639946242,10512.9331446905
4000,NaN,NaN,NaN,6684.10869656457,1531.61264555726,NaN,NaN,NaN,69209.7540901946,8361.89903933346,19171.1733337885,1782.90790622061,3869.77208415168,109378.260640792,158163.939279063,17560.3214367944,25322.102874637,6156.6795010046,8314.87442797519
4250,NaN,NaN,NaN,6060.87198498305,1379.65695958062,NaN,NaN,25341.8792403836,62505.0358324082,7622.8903880741,17075.794428075,1609.81814661181,3436.40442207629,92599.8222510948,133296.675648869,15178.3347140247,21790.2346833835,4933.095865721,6655.71808310487
4500,NaN,NaN,16338.6803602187,5520.2052390911,1249.55293805692,NaN,NaN,23400.9928248051,56644.8775372575,6970.53307764803,15283.6746395206,1460.01791334423,3068.99705990516,78964.5660906649,113191.401455461,13194.6046755364,18864.4489291097,3995.28537757064,5385.61079538446
4750,NaN,NaN,15121.0516183055,5048.19856795836,1137.27612470159,NaN,NaN,21654.8945276973,51499.8672447536,6392.31916177819,13741.0061959641,1329.57075533082,2755.08890729933,67785.2927697685,96785.8835035743,11530.871898903,16422.6811573007,3267.39459578234,4400.88214747549
5000,NaN,NaN,14033.2073574813,4633.74579405728,1039.69103490129,NaN,NaN,20079.6381470733,46963.7366762148,5877.8648153975,12405.1579639061,1215.33082417265,2484.99233051456,58544.944707916,83285.8259135691,10126.3919287654,14370.8329730039,2695.92662689384,3628.53359124523
5250,NaN,NaN,13057.4322959477,4267.89365565417,954.32496664396,NaN,NaN,18654.7352953436,42948.6645996358,5418.49864543661,11242.0396040363,1114.76079501328,2251.09000724336,50849.9097753703,72090.0395940781,8933.56879531436,12635.6422111578,2242.54769090566,3016.33278139503
5500,NaN,NaN,12178.9246772024,3943.36048766992,879.206322079576,NaN,NaN,17362.5854325754,39381.6399893911,5006.93911461777,10224.1563669503,1025.79670254235,2047.3301399213,44397.3084044725,62738.3918723633,7914.78128085275,11159.5429998131,1879.38813475998,2526.35528582893
5750,NaN,NaN,11385.2407469505,3654.17579239558,812.747213858659,NaN,NaN,16188.0109517024,36201.6231043128,4637.03988222768,9329.15668934628,946.746408725297,1868.85882202079,38951.7506482768,54875.0677256838,7040.04943072302,9896.91533669133,1585.91500847229,2130.69374871832
6000,NaN,NaN,10665.858822107,3395.40723046577,753.657000763534,NaN,NaN,15117.8760007295,33357.3126311529,4303.58733678634,8538.73594750522,876.212495705516,1711.74874115148,34328.6049374456,48222.2861385829,6285.30039753223,8811.31769107357,1346.81469608313,1808.55747556061
6250,NaN,NaN,10011.8344375649,3162.95163169576,700.877767310158,NaN,NaN,14140.7724302202,30805.376994181,4002.13854929917,7837.80067988259,813.033112258236,1572.79653341931,30381.8078622148,42561.2600913378,5631.0667632008,7873.42354536052,1150.53668336587,1544.28056414525
6500,NaN,NaN,9415.52547727709,2953.37343934695,653.53559808403,NaN,NaN,13246.75983995,28509.0439341232,3728.89076076904,7213.82540698237,756.236164869453,1449.36971455646,26994.8822955509,37718.2432267874,5061.50032967099,7059.46775546682,988.277409596682,1325.93385451186
6750,NaN,NaN,8870.37153290248,2763.77868097131,610.903372125692,NaN,NaN,12427.1494503116,26436.9686577747,3480.57564195612,6656.35333009654,705.003531060627,1339.28985558978,24074.2499508598,33554.1934960691,4563.61836655895,6350.06606053988,853.261639726592,1144.34450121031
7000,NaN,NaN,8370.71561174549,2591.71581696576,572.3720627014,NaN,NaN,11674.3236491633,24562.3200968752,3254.37314102496,6156.60554827634,658.642872838044,1240.74255951926,21544.2034562807,29957.0388662077,4126.72278002421,5729.31042396606,740.227886378008,992.394733001047
7250,NaN,NaN,7911.65916238398,2435.09711518649,537.428387962581,NaN,NaN,10981.5847158966,22862.0390620926,3047.84091590746,5707.17286037252,616.565265787964,1152.20746680913,19343.0914715992,26835.8354275141,3741.94906651664,5184.07016871374,645.055655719657,864.514420092943
7500,NaN,NaN,7488.94349519006,2292.1358390264,505.637253666888,NaN,NaN,10343.0275146806,21316.2327153053,2858.85623937195,5301.77094712101,578.267316118282,1072.40337704814,17420.3993094648,24116.3158637855,3401.91349617855,4703.44799833121,564.492499572273,756.309873436197
