PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,24809.7013897676,4787.20700226135,NaN,NaN,NaN,NaN,27052.1266556141,73549.5245574548,4776.1438505423,11033.9921771143,NaN,NaN,86990.2606262849,133078.439653268,54730.5010777368,76407.5944951968
1750,NaN,NaN,NaN,20051.9954841305,3763.6079072283,NaN,NaN,NaN,NaN,22646.0509809182,58529.5586484705,3846.89907648492,8598.72066550223,NaN,NaN,65528.9960065484,99194.7035491635,33558.7313113118,46667.1368488262
2000,NaN,NaN,NaN,16530.4652272441,3035.48339774903,NaN,NaN,NaN,NaN,19163.5575380537,47424.252371726,3156.32056736983,6858.54982224355,NaN,586880.518022462,50371.7990035941,75557.1626666506,21588.9892323649,29928.3748362762
2250,NaN,NaN,NaN,13852.9498348064,2499.30055899252,NaN,NaN,NaN,NaN,16372.4811957273,39022.001313176,2630.39648186734,5577.05243309641,291981.157359869,437781.599646002,39405.7468406331,58637.7407537706,14447.0742655315,19977.0365407419
2500,NaN,NaN,NaN,11770.9470948143,2093.16700067321,NaN,NaN,NaN,119496.120419163,14107.7316136156,32538.001992345,2221.47736809183,4609.29511830963,223987.738243888,333554.548645714,31303.7980652646,46254.1234621446,9991.6597371299,13787.3882965921
2750,NaN,NaN,NaN,10120.8879930277,1778.24710196077,NaN,NaN,NaN,103246.741246305,12249.639257322,27447.8056865242,1897.82450738863,3862.71844792535,174877.763048067,258843.159612428,25206.6633554027,37011.9070240425,7106.15627349357,9788.61966556722
3000,NaN,NaN,NaN,8791.5955169052,1529.17806244811,NaN,NaN,37046.3045914125,89823.2851869807,10709.9592256018,23391.3656135593,1637.67288626301,3276.13220433501,138654.655990831,204108.5495438,20542.8585436505,29994.5447969237,5176.78121221241,7120.4317468725
3250,NaN,NaN,23879.0184209862,7705.39698765936,1328.82958326472,NaN,NaN,33195.5713603969,78636.1953567986,9422.60948958939,20115.6066424314,1425.71638332275,2807.86993870445,111439.658988618,163235.246767946,16923.2268801229,24584.3851492802,3850.69901750082,5289.80894746251
3500,NaN,NaN,21483.060906366,6806.71954323848,1165.29527420624,NaN,NaN,29862.68167278,69237.7151206958,8337.41143949256,17438.9100780026,1250.95150658317,2428.8239017522,90656.034460438,132192.729466827,14077.1411870242,20355.8936817123,2917.12737532151,4003.00469830617
3750,NaN,NaN,19424.9866389627,6054.96535037912,1030.09239576075,NaN,NaN,26963.2316398748,61283.6123364382,7415.77826808801,15228.5110774605,1105.3128959407,2118.19948266142,74551.1549824074,108259.061788684,11812.8258986884,17010.0481503264,2245.86637547259,3078.9860498837
4000,NaN,NaN,17644.5941874055,5419.92631610526,917.045664562308,NaN,NaN,24428.8266523069,54506.2763736704,6627.69339279738,13385.7432844336,982.785988280533,1860.84486383941,61907.6362852813,89555.7770881982,9992.05786633083,14332.9626771564,1754.09902536791,2402.83091517934
4250,NaN,NaN,16094.4586629159,4878.75500659264,821.573491032107,NaN,NaN,22203.6441760187,48695.5217738017,5949.55940659001,11836.1851007596,878.815865217469,1645.52447149873,51863.8157072005,74761.1277951448,8513.66992517025,12169.1737351877,1387.76364973171,1899.65047433532
4500,NaN,NaN,14736.8197828921,4413.91669048719,740.219026500787,NaN,NaN,20241.8153571654,43684.7002880248,5362.6445879528,10522.9437862438,789.904831942995,1463.77501802537,43799.3784420768,62928.7188918278,7302.57426559735,10404.0235982046,1110.74485877065,1519.49282853324
4750,NaN,NaN,13541.3179246668,4011.77575878116,670.334583819526,NaN,NaN,18505.4122480463,39340.5246751918,4851.94606265843,9401.99312979498,713.333112428511,1309.13082353208,37260.8422595332,53370.1277573192,6302.3229706547,8951.81803061803,898.411141571392,1228.33613779263
5000,NaN,NaN,12483.3243776976,3661.60169556407,609.864687990007,NaN,NaN,16962.8874252838,35555.5240424633,4405.34768831274,8438.88221820417,646.961571628524,1176.58882023031,31912.0184355047,45577.3413912085,5469.9804471848,7747.72515394205,733.64648902679,1002.56801146521
5250,NaN,NaN,11542.6942731656,3354.85822641649,557.194048667691,NaN,NaN,15587.8546838388,32242.3889278109,4012.98919990285,7606.37642003161,589.090142704905,1062.232478109,27500.4661503505,39170.5283220077,4772.53445209457,6742.14420839228,604.354170703235,825.518636517235
5500,NaN,NaN,10702.8243652769,3084.68715201197,511.039171125824,NaN,NaN,14358.1291248983,29329.6896470005,3666.78866219091,6882.7427880925,538.35474672788,962.96315684541,23834.3923209853,33862.2596059248,4184.34818928086,5896.73322470875,501.851963179592,685.235311500708
5750,NaN,NaN,9949.9335016553,2845.52828983814,470.369860096398,NaN,NaN,13254.9661348201,26758.6036750368,3360.07744946305,6250.48776066711,493.651236254667,876.305360745225,20766.4975963093,29432.6089105037,3685.32767264072,5181.56868303717,419.819834227398,573.025075357906
6000,NaN,NaN,9272.507690934,2632.83603970187,434.351555628919,NaN,NaN,12262.4540419139,24480.3921191276,3087.31870224461,5695.4167926931,454.078589236189,800.263656494136,18182.5186544892,25711.5707719767,3259.58749584383,4573.08897014318,353.597294968132,482.482782211767
6250,NaN,NaN,8660.86816532285,2442.86551304822,402.302416023971,NaN,NaN,11367.0263808496,22454.4376913273,2843.88832710123,5205.9261059235,418.896000671277,733.216241474855,15992.9944913817,22566.4790660911,2894.46847177648,4052.58793582125,299.70637932221,408.83200179433
6500,NaN,NaN,8106.83228878111,2272.50939619093,373.660991353089,NaN,NaN,10557.0678884465,20646.7073850683,2625.90329175836,4772.46381793974,387.490132578055,673.83486705176,14127.2774047256,19892.8915137144,2579.80672777783,3605.09940881749,255.522814036136,348.471134170034
6750,NaN,NaN,7603.44521836333,2119.17225915428,347.961603738691,NaN,NaN,9822.59443111693,19028.5391223417,2430.08599731116,4387.11605036381,359.349874569822,621.023951829132,12529.1274163216,17607.9090591583,2307.38454677774,3218.5628385271,219.046121368816,298.656375336282
