PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,83060.6069010465,16200.8292903541,1349.25238479906,NaN,160882.602113339,314065.354176224,15164.2894864605,29701.0928282922,511.178703796321,NaN,NaN,NaN,6314.80265623931,9544.72044556597,NaN,NaN,NaN,NaN
1750,NaN,65781.6339237007,12196.6789356683,1025.27230899688,NaN,109112.956252853,211503.943849114,10600.9477450728,20699.194532243,381.905171234918,NaN,NaN,NaN,3704.82242889411,5594.17001100382,NaN,NaN,NaN,NaN
2000,NaN,53087.6720717496,9456.19886300252,802.384519070715,NaN,76979.1408648403,148335.740858998,7669.30019740226,14934.8303322145,292.60058889299,NaN,NaN,NaN,2306.22826190916,3478.72247030505,NaN,NaN,NaN,NaN
2250,NaN,43535.0739137736,7508.67480951769,643.044148899313,NaN,56083.8697851399,107526.807943938,5707.57098327171,11088.434123077,228.976881209294,NaN,NaN,NaN,1505.27437661867,2268.20038616784,NaN,NaN,NaN,NaN
2500,NaN,36197.1063976126,6081.36443981721,525.521477899279,NaN,41967.3388465875,80109.9790912289,4349.6676376273,8432.57309649089,182.452417666386,NaN,NaN,NaN,1021.32684830326,1537.39537548293,NaN,NaN,NaN,NaN
2750,NaN,30459.207066339,5008.08480454714,436.568696617378,NaN,32120.7318078438,61078.2973278254,3382.48462458538,6545.08664283986,147.66345756423,NaN,NaN,NaN,715.720182399913,1076.29187121179,NaN,NaN,NaN,NaN
3000,NaN,25902.24395014,4183.26807706193,367.755353875981,NaN,25063.6321872896,47496.0435775257,2676.54964267279,5170.17659303719,121.141546109778,NaN,NaN,NaN,515.457584909598,774.388051094328,NaN,NaN,NaN,NaN
3250,NaN,22233.3012158236,3537.45213815601,313.52015214543,NaN,19886.4607540399,37569.4878524984,2150.28188067602,4147.04803977351,100.576933959068,NaN,NaN,NaN,380.030231464959,570.396121944293,NaN,NaN,NaN,NaN
3500,NaN,19243.2269867859,3023.53704141276,270.080427692752,NaN,16010.6954272143,30163.3298559132,1750.63542651874,3371.37240814221,84.3915331499003,NaN,NaN,NaN,285.931816183553,428.77315800062,NaN,NaN,NaN,NaN
3750,NaN,16779.8099509928,2608.74451477871,234.794507859582,NaN,13057.1840486899,24536.74834434,1442.16035419522,2773.56402539742,71.4825226754459,NaN,NaN,NaN,218.989797723937,328.102433420406,NaN,NaN,NaN,NaN
