PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,26421.9856131922,7683.06891147455,NaN,NaN,NaN,NaN,26452.9844825426,93976.2063702648,7527.60362101911,22742.7261042255,NaN,NaN,123327.163772725,192507.244976864,164830.105974327,227829.775810292
1750,NaN,NaN,NaN,21982.4424081048,6100.13251525829,NaN,NaN,NaN,NaN,23054.7814760003,76607.3144526569,6256.5303587825,17923.3695645539,NaN,NaN,96743.7717118954,149173.723874888,105372.083911638,144962.830762518
2000,NaN,NaN,NaN,18567.116612872,4966.50779195549,NaN,NaN,NaN,NaN,20227.6686283605,63374.8082665266,5274.16474569729,14438.1187183649,NaN,NaN,77074.6820477742,117571.883090534,70235.0451466133,96255.1700133978
2250,NaN,NaN,NaN,15884.5726839559,4125.97847165198,NaN,NaN,NaN,NaN,17855.0360844133,53100.3527006458,4500.32452955263,11844.3581316956,NaN,NaN,62246.9915426154,94050.5955667886,48464.3111273307,66209.1231493942
2500,NaN,NaN,NaN,13739.9274614758,3484.97023194761,NaN,NaN,NaN,NaN,15847.9447467388,44989.9233730663,3880.65105317374,9867.1745425242,NaN,NaN,50883.0657083929,76227.1218448948,34432.0547886557,46914.2234169699
2750,NaN,NaN,NaN,11998.905296572,2984.59969648772,NaN,NaN,NaN,NaN,14137.7177508081,38494.3473515159,3377.28092118147,8328.96406882667,NaN,NaN,42045.006625292,62505.2266997466,25080.0103048302,34094.7790063744
3000,NaN,NaN,NaN,10566.5768946056,2586.28038669343,NaN,NaN,NaN,NaN,12670.7236200341,33225.0400495117,2963.21259720126,7111.10493383965,NaN,359832.034836473,35080.47910233,51790.5379980745,18665.7198391427,25325.6997561755
3250,NaN,NaN,NaN,9374.3099635876,2263.85321557856,NaN,NaN,NaN,NaN,11404.6457355725,28901.455928064,2618.78897495766,6132.07633757004,198687.632845214,292093.851056923,29527.0015253211,43317.1462542688,14155.44537549,19173.8193012948
3500,NaN,NaN,NaN,8371.49928211018,1999.06477539334,NaN,NaN,NaN,NaN,10305.7767979836,25317.3914103615,2329.4361381692,5334.45123785076,164060.442610479,239764.593092441,25051.0009499251,36539.037382068,10914.0860875337,14761.575453365
3750,NaN,NaN,NaN,7520.17666849645,1778.85774373434,NaN,NaN,NaN,78325.3029907745,9347.03108200772,22318.8360195774,2084.17180127443,4676.88962367469,136764.347933718,198790.946983074,21408.1091809262,31060.4325918559,8539.35374818935,11534.7162497545
4000,NaN,NaN,NaN,6791.40991626371,1593.68767231506,NaN,NaN,NaN,70553.4634105083,8506.46650805172,19789.0889892716,1874.59869140987,4129.05750768854,114996.848707117,166317.176522043,18416.7582386456,26590.0965822912,6769.47926660785,9133.51247724319
4250,NaN,NaN,NaN,6162.84336747746,1436.44422861528,NaN,NaN,NaN,63783.8950394844,7766.1735677571,17638.5574834124,1694.21116235247,3668.31493981012,97455.027452216,140295.785554048,15940.2889422258,22910.7638237672,5430.01038124052,7318.77107524502
4500,NaN,NaN,NaN,5616.98474032017,1301.74068060523,NaN,NaN,23607.5082720018,57859.453560077,7111.43143846641,15797.6371442921,1537.90869173576,3277.50514943677,83182.7100529353,119235.356760446,13874.6194429757,19858.3067846488,4402.17555905165,5927.97234247365
