PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,23433.5061256832,3982.97759402913,NaN,NaN,NaN,NaN,26400.824703304,65729.8924666727,3830.73313786326,8024.03358581076,NaN,NaN,73343.5066290115,111660.97403286,30017.5649924513,42176.915005124
1750,NaN,NaN,NaN,18744.1870237829,3123.3467537796,NaN,NaN,NaN,NaN,21735.2710685789,51803.697058334,3048.74639219434,6234.82537301214,433077.203476868,657201.766371949,54342.0594585726,81939.2828221321,18069.4252030288,25298.1416238451
2000,NaN,NaN,NaN,15320.1895683561,2512.77912888763,NaN,NaN,NaN,NaN,18124.0752575662,41629.1535081028,2475.98623340233,4959.77053523956,314231.533743731,473123.21891081,41171.8322872097,61568.2936654728,11442.9020909558,15975.5402143603
2250,NaN,NaN,NaN,12746.1248481894,2063.90125628618,NaN,NaN,NaN,128888.796770107,15282.9362746055,34009.4228963118,2045.17836669903,4023.1324880286,233824.937263835,349654.822595591,31798.8448136132,47210.2716048549,7553.48548766203,10521.6259941097
2500,NaN,NaN,NaN,10763.6271110642,1724.47586063048,NaN,NaN,45157.7108475642,109606.298557431,13015.2880550161,28181.2388177652,1713.80852116527,3317.43664632313,177782.932814242,264247.104468044,24973.9923855194,36843.5186394709,5161.49768300151,7176.42521275214
2750,NaN,NaN,28867.2936434039,9205.2723675994,1461.73500788191,NaN,NaN,39740.6627290682,93991.0936660227,11182.1558463994,23641.3489121423,1454.0070439389,2774.19687820256,137713.075861059,203587.049660331,19904.2588797267,29199.8051262876,3631.7161874698,5041.73722746179
3000,NaN,NaN,25531.0233793385,7958.76934672956,1254.29021746148,NaN,NaN,35158.5533330783,81210.5446963957,9683.32119231167,20048.2827402116,1246.92589014277,2348.23057959193,108421.869350286,159507.563511882,16071.3931885147,23458.983158162,2620.24230227821,3632.90810744564
3250,NaN,NaN,22731.6705275619,6946.56396641072,1087.70585702506,NaN,NaN,31256.3060513969,70649.0556172924,8445.22891970651,17164.4868441726,1079.47132622701,2008.83070083282,86590.6011370931,126829.822986118,13127.974244239,19076.3383530681,1932.02523379174,2675.82068753094
3500,NaN,NaN,20360.8595893753,6113.72234934152,951.956855779031,NaN,NaN,27912.1929040604,61844.8115204219,7413.03290386521,14821.0372795374,942.33196187696,1734.58454929225,70038.2653803746,102173.730722523,10835.7849137814,15681.4599415219,1451.93253852927,2009.0550775587
3750,NaN,NaN,18336.1102907385,5420.46672869726,839.90737780558,NaN,NaN,25029.7538742078,54446.7479720391,6545.24966646271,12895.4578701084,828.748720915289,1510.22111004137,57295.6760980068,83276.4257792067,9028.16271088967,13017.1220526266,1109.61158259322,1534.17453550689
4000,NaN,NaN,16593.7753631972,4837.43073489025,746.367707132847,NaN,NaN,22531.8796813461,48184.7523641311,5810.09406309851,11297.398284992,733.725143708814,1324.63137762341,47351.186835595,68588.4856154666,7586.37785991507,10901.3060536995,860.749666999145,1189.28603555538
4250,NaN,NaN,15084.1225657616,4342.55905453632,667.491343499152,NaN,NaN,20356.427369153,42848.6893926026,5182.92309684098,9959.16392207892,653.507299966259,1169.59038625808,39494.395955301,57027.4315684635,6424.45432564298,9203.00878647881,676.678374131389,934.408746869146
4500,NaN,NaN,13767.849079908,3919.0316162124,600.379049624823,NaN,NaN,18452.9359424641,38273.4159684439,4644.42386160266,8829.31887782717,585.233404178079,1038.9117345559,33217.5576395903,47823.2110123499,5479.20389409869,7826.48418228533,538.403308398495,743.0887752508
4750,NaN,NaN,12613.5713506395,3553.84325786738,542.812531139736,NaN,NaN,16780.140934126,34327.9277593744,4179.3099853513,7868.28087406802,526.692912461522,927.875854587781,28151.9292989039,40419.0024736727,4703.55402815961,6700.76869234064,433.06823068891,597.442207413442
5000,NaN,NaN,11595.990925672,3236.81280660238,493.071455710464,NaN,NaN,15304.0756749605,30907.3984892614,3775.37115325843,7045.23456920435,476.157829498691,832.835711755676,24025.8027224541,34406.1537289287,4062.00081858108,5772.58969838068,351.802582040818,485.142477559227
5250,NaN,NaN,10694.5363043463,2959.8795139026,449.805308711198,NaN,NaN,13996.6078922414,27927.2725593179,3422.77142026228,6335.93411433672,432.262603416049,750.939994781525,20636.2995835662,29480.6685484411,3527.45941720492,5001.48302526702,288.378355174963,397.543245966703
5500,NaN,NaN,9892.34490644662,2716.5955119415,411.942092153372,NaN,NaN,12834.3024544869,25318.8337572238,3113.5252166303,5721.11593573517,393.917311921831,679.935625192436,17830.0846745707,25413.5842225902,3079.04966074153,4356.37925871414,238.353047652792,328.482173437063
5750,NaN,NaN,9175.4913514964,2501.75433808639,378.622249297708,NaN,NaN,11797.5306860799,23025.8476634621,2841.10186666484,5185.33693627715,360.244038847238,618.024767710653,15489.9656536953,22030.475502555,2700.51765167232,3813.18295773508,198.511560612332,273.502862055932
6000,NaN,NaN,8532.39633768168,2311.11542497942,349.150159400871,NaN,NaN,10869.7676825108,21001.9936653053,2600.12413837236,4716.11361129819,330.529651180222,563.759895600997,13525.4454819027,19197.060189508,2379.09626287948,3353.03336990575,166.495967135304,229.33925384702
6250,NaN,NaN,7953.36946784343,2141.19726557031,322.958063404035,NaN,NaN,10037.0341202819,19208.8836249451,2386.13634181959,4303.27687865732,304.190337097927,515.965822485115,11865.9711433669,16808.9500509419,2104.67275960734,2961.03956002685,140.555699908182,193.5680637326
6500,NaN,NaN,7430.25248493273,1989.12038571039,299.578911607785,NaN,NaN,9287.44996361672,17614.5206023337,2195.42438949996,3938.48347178317,280.744686813111,473.681104313616,10456.0485410493,14784.2599680018,1869.17406516534,2625.35013845766,119.376335663863,164.370772355312
6750,NaN,NaN,6956.13852628418,1852.48688935037,278.62569990677,NaN,NaN,8610.87544297922,16192.0906396469,2024.87504687001,3614.84227670446,259.793052714966,436.113530603381,9251.66653654664,13058.215036327,1666.10810110995,2336.46186681941,101.960542458463,140.368261793322
7000,NaN,NaN,6525.14946567961,1729.28716691214,259.775582670459,NaN,NaN,7998.62055916946,14919.0087597005,1871.86500269076,3326.62596402515,241.001576134421,402.605983540013,8217.65093065146,11579.1721482674,1490.21829379188,2086.70074730453,87.5441842311775,120.504369212389
7250,NaN,NaN,6132.25802737835,1617.82699345461,242.757541887851,NaN,NaN,7443.20873751544,13776.1605403562,1734.17281825457,3069.04654850318,224.089717953976,372.610009287692,7325.68676171894,10305.6549066019,1337.22098807696,1869.82898182346,75.5364622290605,103.962858724793
