PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1500,NaN,NaN,NaN,25750.0007417375,5787.15813746607,NaN,NaN,NaN,NaN,27163.6320869175,81181.1097002263,5771.10728016167,14711.1557981296,NaN,NaN,100657.98137878,154944.165989052,88442.4127358077,122887.684948774
1750,NaN,NaN,NaN,21032.8824106145,4564.12945275402,NaN,NaN,NaN,NaN,23098.8201839973,65197.3123135546,4703.13075959774,11505.1728312646,NaN,NaN,77013.5470380172,117216.22451327,55129.5588706075,76277.6547365572
2000,NaN,NaN,NaN,17492.2603169932,3692.34915653883,NaN,NaN,NaN,NaN,19821.6978063023,53244.3964253676,3897.88787524193,9206.00357764066,NaN,NaN,60015.0900645705,90449.9162731446,35966.4846798434,49594.8936531886
2250,NaN,NaN,NaN,14768.5606965382,3049.0047401293,NaN,NaN,NaN,NaN,17148.3117962943,44111.9249507161,3276.97442572513,7507.39202473358,NaN,NaN,47523.0508729314,71005.8918961103,24362.321222208,33500.5174362322
2500,NaN,NaN,NaN,12629.4862019421,2560.64978688748,NaN,NaN,NaN,NaN,14944.2889570096,37004.0705133976,2788.95420282098,6220.90885441421,275701.592676852,411637.616109724,38164.5488888371,56587.1042166045,17029.7979102669,23363.6093593297
2750,NaN,NaN,NaN,10919.6187025185,2181.16518859315,NaN,NaN,NaN,NaN,13109.8498267127,31382.0988430822,2399.00565583943,5225.82178168268,216899.257989296,321660.041977232,31033.6265496696,45699.5333828523,12227.1578289242,16742.17840526
3000,NaN,NaN,NaN,9531.83437779619,1880.40277830314,NaN,NaN,NaN,97784.8534333311,11569.8004946795,26871.9449500483,2082.90912634865,4442.07934373905,173147.612962168,255219.204167442,25517.5178797686,37345.5389430955,8983.56846181094,12280.5215618261
3250,NaN,NaN,NaN,8390.37995331526,1637.9778790854,NaN,NaN,NaN,86122.7807282965,10266.7123077338,23208.0366263122,1823.41828916088,3815.02476523746,140019.040749091,205253.095047713,21192.5937214291,30843.259400784,6734.06959078457,9192.38036697338
3500,NaN,NaN,NaN,7440.47770523229,1439.70533737601,NaN,NaN,31330.1786269285,76251.9657450857,9156.18828285714,20198.0806386836,1607.99639738426,3306.38082839184,114540.952600677,167062.968670594,17760.2000117428,25716.9045645323,5137.45855016522,7004.28083959454
3750,NaN,NaN,20258.025038524,6641.73378073908,1275.46633346007,NaN,NaN,28470.7861545283,67840.4191592429,8203.52277731252,17700.3808516838,1427.36231660704,2888.73968181688,94672.2291853514,137448.511878321,15006.0556486077,21628.2552888805,3980.90117459134,5421.62492328485
4000,NaN,NaN,18468.2918118413,5963.83995160323,1137.88514148452,NaN,NaN,25950.9668487681,60627.4535814785,7381.30834722487,15608.8710584335,1274.53239314799,2542.08838245505,78982.9205602364,114184.106601881,12773.9544788168,18332.8282115455,3127.81298526383,4255.77311099528
4250,NaN,NaN,16902.5278051231,5383.70088725474,1021.48245888838,NaN,NaN,23721.6097227237,54406.41851422,6667.69724307165,13843.022651856,1144.17448979385,2251.5572287927,66453.0185084755,95692.7934717396,10948.3707989808,15651.1969114348,2488.30977202455,3382.82527529222
